Train_No,Start_Station_Code,Start_Station_Name,Start_Departure_Time,End_Station_Code,End_Station_Name,End_Arrival_Time,Midnight_Rollover,Duration_Minutes,Duration_Hours,Duration_Computable,Duration_Status,Total_Distance_km,Route_Type,Classification_Basis
12007,MAS,CHENNAI CENT,06:00:00,MYS,MYSORE JN.,13:00:00,False,420.0,7.0,True,Valid (Same Day),498.0,Long,Duration
12008,MYS,MYSORE JN.,14:15:00,MAS,CHENNAI CENT,21:25:00,False,430.0,7.17,True,Valid (Same Day),499.0,Long,Duration
12009,BCT,MUMBAI CENTR,06:25:00,ADI,AHMEDABAD,12:45:00,False,380.0,6.33,True,Valid (Same Day),490.0,Long,Duration
12010,ADI,AHMEDABAD,14:40:00,BCT,MUMBAI CENTR,21:20:00,False,400.0,6.67,True,Valid (Same Day),490.0,Long,Duration
12011,NDLS,NEW DELHI,07:40:00,KLK,KALKA,11:45:00,False,245.0,4.08,True,Valid (Same Day),268.0,Long,Duration
12012,KLK,KALKA,17:45:00,NDLS,NEW DELHI,21:55:00,False,250.0,4.17,True,Valid (Same Day),268.0,Long,Duration
12013,NDLS,NEW DELHI,16:30:00,ASR,AMRITSAR JN.,22:30:00,False,360.0,6.0,True,Valid (Same Day),447.0,Long,Duration
12014,ASR,AMRITSAR JN.,05:00:00,NDLS,NEW DELHI,11:00:00,False,360.0,6.0,True,Valid (Same Day),447.0,Long,Duration
12015,NDLS,NEW DELHI,06:05:00,AII,AJMER JN.,12:45:00,False,400.0,6.67,True,Valid (Same Day),442.0,Long,Duration
12016,AII,AJMER JN.,15:45:00,NDLS,NEW DELHI,22:40:00,False,415.0,6.92,True,Valid (Same Day),442.0,Long,Duration
12017,NDLS,NEW DELHI,06:45:00,DDN,DEHRA DUN,12:40:00,False,355.0,5.92,True,Valid (Same Day),314.0,Long,Duration
12018,DDN,DEHRA DUN,17:00:00,NDLS,NEW DELHI,22:45:00,False,345.0,5.75,True,Valid (Same Day),314.0,Long,Duration
12019,HWH,HOWRAH JN.,06:05:00,RNC,RANCHI,13:15:00,False,430.0,7.17,True,Valid (Same Day),436.0,Long,Duration
12020,RNC,RANCHI,13:45:00,HWH,HOWRAH JN.,21:30:00,False,465.0,7.75,True,Valid (Same Day),434.0,Long,Duration
12021,HWH,HOWRAH JN.,06:20:00,BBN,BARBIL,13:05:00,False,405.0,6.75,True,Valid (Same Day),402.0,Long,Duration
12022,BBN,BARBIL,13:45:00,HWH,HOWRAH JN.,20:50:00,False,425.0,7.08,True,Valid (Same Day),401.0,Long,Duration
12023,HWH,HOWRAH JN.,14:05:00,PNBE,PATNA JN.,22:45:00,False,520.0,8.67,True,Valid (Same Day),530.0,Long,Duration
12024,PNBE,PATNA JN.,05:35:00,HWH,HOWRAH JN.,13:25:00,False,470.0,7.83,True,Valid (Same Day),531.0,Long,Duration
12025,PUNE,PUNE JN.,05:50:00,SC,SECUNDERABAD,14:20:00,False,510.0,8.5,True,Valid (Same Day),598.0,Long,Duration
12026,SC,SECUNDERABAD,14:45:00,PUNE,PUNE JN.,23:10:00,False,505.0,8.42,True,Valid (Same Day),598.0,Long,Duration
12027,MAS,CHENNAI CENT,17:30:00,SBC,KRANTIVIRA S,22:30:00,False,300.0,5.0,True,Valid (Same Day),360.0,Long,Duration
12028,SBC,KRANTIVIRA S,06:00:00,MAS,CHENNAI CENT,11:00:00,False,300.0,5.0,True,Valid (Same Day),361.0,Long,Duration
12029,NDLS,NEW DELHI,07:20:00,ASR,AMRITSAR JN.,13:45:00,False,385.0,6.42,True,Valid (Same Day),447.0,Long,Duration
12030,ASR,AMRITSAR JN.,16:50:00,NDLS,NEW DELHI,23:05:00,False,375.0,6.25,True,Valid (Same Day),447.0,Long,Duration
12031,NDLS,NEW DELHI,07:20:00,ASR,AMRITSAR JN.,13:45:00,False,385.0,6.42,True,Valid (Same Day),447.0,Long,Duration
12032,ASR,AMRITSAR JN.,16:50:00,NDLS,NEW DELHI,23:05:00,False,375.0,6.25,True,Valid (Same Day),447.0,Long,Duration
12033,CNB,KANPUR CENTR,06:00:00,NDLS,NEW DELHI,11:20:00,False,320.0,5.33,True,Valid (Same Day),430.0,Long,Duration
12034,NDLS,NEW DELHI,15:50:00,CNB,KANPUR CENTR,20:45:00,False,295.0,4.92,True,Valid (Same Day),430.0,Long,Duration
12035,JP,JAIPUR JN.,07:05:00,AF,AGRA  FORT,10:35:00,False,210.0,3.5,True,Valid (Same Day),240.0,Medium,Duration
12036,AF,AGRA  FORT,17:40:00,JP,JAIPUR JN.,21:20:00,False,220.0,3.67,True,Valid (Same Day),240.0,Medium,Duration
12037,NDLS,NEW DELHI,07:00:00,LDH,LUDHIANA JN.,12:25:00,False,325.0,5.42,True,Valid (Same Day),328.0,Long,Duration
12038,LDH,LUDHIANA JN.,16:40:00,NDLS,NEW DELHI,22:10:00,False,330.0,5.5,True,Valid (Same Day),328.0,Long,Duration
12039,KGM,KATHGODAM,15:35:00,NDLS,NEW DELHI,21:05:00,False,330.0,5.5,True,Valid (Same Day),283.0,Long,Duration
12040,NDLS,NEW DELHI,06:00:00,KGM,KATHGODAM,11:40:00,False,340.0,5.67,True,Valid (Same Day),283.0,Long,Duration
12041,HWH,HOWRAH JN.,14:15:00,NJP,NEW JALPAIGU,22:30:00,False,495.0,8.25,True,Valid (Same Day),560.0,Long,Duration
12042,NJP,NEW JALPAIGU,05:30:00,HWH,HOWRAH JN.,13:35:00,False,485.0,8.08,True,Valid (Same Day),560.0,Long,Duration
12043,NDLS,NEW DELHI,07:00:00,MOGA,MOGA,14:05:00,False,425.0,7.08,True,Valid (Same Day),397.0,Long,Duration
12044,MOGA,MOGA,15:00:00,NDLS,NEW DELHI,22:10:00,False,430.0,7.17,True,Valid (Same Day),397.0,Long,Duration
12045,NDLS,NEW DELHI,19:15:00,CDG,CHANDIGARH,22:45:00,False,210.0,3.5,True,Valid (Same Day),243.0,Medium,Duration
12046,CDG,CHANDIGARH,12:00:00,NDLS,NEW DELHI,15:25:00,False,205.0,3.42,True,Valid (Same Day),243.0,Medium,Duration
12047,NDLS,NEW DELHI,16:20:00,FZR,FIROZPUR CAN,22:50:00,False,390.0,6.5,True,Valid (Same Day),385.0,Long,Duration
12048,FZR,FIROZPUR CAN,04:00:00,NDLS,NEW DELHI,11:20:00,False,440.0,7.33,True,Valid (Same Day),385.0,Long,Duration
12049,AGC,AGRA CANTT,17:50:00,NZM,HAZRAT NIZAM,19:30:00,False,100.0,1.67,True,Valid (Same Day),181.0,Medium,Duration
12050,NZM,HAZRAT NIZAM,08:10:00,AGC,AGRA CANTT,09:50:00,False,100.0,1.67,True,Valid (Same Day),183.0,Medium,Duration
12051,DR,DADAR,05:25:00,MAO,MADGOAN JN.,14:05:00,False,520.0,8.67,True,Valid (Same Day),581.0,Long,Duration
12052,MAO,MADGOAN JN.,14:30:00,DR,DADAR,23:05:00,False,515.0,8.58,True,Valid (Same Day),585.0,Long,Duration
12053,HW,HARIDWAR JN,14:45:00,ASR,AMRITSAR JN.,22:05:00,False,440.0,7.33,True,Valid (Same Day),406.0,Long,Duration
12054,ASR,AMRITSAR JN.,06:50:00,HW,HARIDWAR JN,14:10:00,False,440.0,7.33,True,Valid (Same Day),406.0,Long,Duration
12055,NDLS,NEW DELHI,15:20:00,DDN,DEHRA DUN,21:10:00,False,350.0,5.83,True,Valid (Same Day),304.0,Long,Duration
12056,DDN,DEHRA DUN,05:05:00,NDLS,NEW DELHI,11:15:00,False,370.0,6.17,True,Valid (Same Day),304.0,Long,Duration
12057,NDLS,NEW DELHI,14:35:00,UHL,UNA HIMACHAL,22:10:00,False,455.0,7.58,True,Valid (Same Day),386.0,Long,Duration
12058,UHL,UNA HIMACHAL,05:00:00,NDLS,NEW DELHI,12:00:00,False,420.0,7.0,True,Valid (Same Day),386.0,Long,Duration
12059,KOTA,KOTA,05:55:00,NZM,HAZRAT NIZAM,12:30:00,False,395.0,6.58,True,Valid (Same Day),447.0,Long,Duration
12060,NZM,HAZRAT NIZAM,13:15:00,KOTA,KOTA,20:00:00,False,405.0,6.75,True,Valid (Same Day),450.0,Long,Duration
12061,HBJ,HABIBGANJ,17:40:00,JBP,JABALPUR,22:55:00,False,315.0,5.25,True,Valid (Same Day),330.0,Long,Duration
12062,JBP,JABALPUR,05:30:00,HBJ,HABIBGANJ,11:00:00,False,330.0,5.5,True,Valid (Same Day),330.0,Long,Duration
12065,AII,AJMER JN.,05:45:00,NZM,HAZRAT NIZAM,12:35:00,False,410.0,6.83,True,Valid (Same Day),389.0,Long,Duration
12066,NZM,HAZRAT NIZAM,15:30:00,AII,AJMER JN.,22:25:00,False,415.0,6.92,True,Valid (Same Day),389.0,Long,Duration
12067,GHY,GUWAHATI,06:30:00,JTTN,JORHAT TOWN,13:20:00,False,410.0,6.83,True,Valid (Same Day),376.0,Long,Duration
12068,JTTN,JORHAT TOWN,14:30:00,GHY,GUWAHATI,21:20:00,False,410.0,6.83,True,Valid (Same Day),375.0,Long,Duration
12069,RIG,RAIGARH,06:25:00,G,GONDIA JN.,13:25:00,False,420.0,7.0,True,Valid (Same Day),419.0,Long,Duration
12070,G,GONDIA JN.,15:00:00,RIG,RAIGARH,22:00:00,False,420.0,7.0,True,Valid (Same Day),411.0,Long,Duration
12071,DR,DADAR,14:00:00,J,JALNA,21:30:00,False,450.0,7.5,True,Valid (Same Day),422.0,Long,Duration
12072,J,JALNA,04:45:00,DR,DADAR,12:30:00,False,465.0,7.75,True,Valid (Same Day),422.0,Long,Duration
12073,HWH,HOWRAH JN.,13:25:00,BBS,BHUBANESWAR,20:20:00,False,415.0,6.92,True,Valid (Same Day),442.0,Long,Duration
12074,BBS,BHUBANESWAR,06:00:00,HWH,HOWRAH JN.,12:40:00,False,400.0,6.67,True,Valid (Same Day),441.0,Long,Duration
12075,CLT,CALICUT,13:40:00,TVC,TRIVANDRUM C,21:05:00,False,445.0,7.42,True,Valid (Same Day),399.0,Long,Duration
12076,TVC,TRIVANDRUM C,06:00:00,CLT,CALICUT,13:00:00,False,420.0,7.0,True,Valid (Same Day),398.0,Long,Duration
12077,MAS,CHENNAI CENT,07:35:00,BZA,VIJAYWADA JN,14:45:00,False,430.0,7.17,True,Valid (Same Day),453.0,Long,Duration
12078,BZA,VIJAYWADA JN,15:20:00,MAS,CHENNAI CENT,22:35:00,False,435.0,7.25,True,Valid (Same Day),453.0,Long,Duration
12079,SBC,KRANTIVIRA S,06:00:00,UBL,HUBLI JN.,13:25:00,False,445.0,7.42,True,Valid (Same Day),470.0,Long,Duration
12080,UBL,HUBLI JN.,14:00:00,SBC,KRANTIVIRA S,21:25:00,False,445.0,7.42,True,Valid (Same Day),468.0,Long,Duration
12081,CAN,KANNUR,04:50:00,TVC,TRIVANDRUM C,14:00:00,False,550.0,9.17,True,Valid (Same Day),500.0,Long,Duration
12082,TVC,TRIVANDRUM C,14:40:00,CAN,KANNUR,23:50:00,False,550.0,9.17,True,Valid (Same Day),499.0,Long,Duration
12083,MV,MAYILADUTURA,14:50:00,CBE,COIMBATORE,21:15:00,False,385.0,6.42,True,Valid (Same Day),361.0,Long,Duration
12084,CBE,COIMBATORE,07:10:00,MV,MAYILADUTURA,13:40:00,False,390.0,6.5,True,Valid (Same Day),361.0,Long,Duration
12085,GHY,GUWAHATI,12:10:00,DBRG,DIBRUGARH,21:15:00,False,545.0,9.08,True,Valid (Same Day),506.0,Long,Duration
12086,DBRG,DIBRUGARH,05:00:00,GHY,GUWAHATI,13:55:00,False,535.0,8.92,True,Valid (Same Day),505.0,Long,Duration
12087,NHLN,NAHARLAGUN,05:00:00,GHY,GUWAHATI,11:00:00,False,360.0,6.0,True,Valid (Same Day),332.0,Long,Duration
12088,GHY,GUWAHATI,15:20:00,NHLN,NAHARLAGUN,21:40:00,False,380.0,6.33,True,Valid (Same Day),332.0,Long,Duration
12101,LTT,LOKMANYA TIL,20:35:00,HWH,HOWRAH JN.,03:35:00,True,420.0,7.0,True,Valid (Midnight Rollover +1 Day),1956.0,Long,Duration
12102,HWH,HOWRAH JN.,22:50:00,LTT,LOKMANYA TIL,05:50:00,True,420.0,7.0,True,Valid (Midnight Rollover +1 Day),1963.0,Long,Duration
12103,PUNE,PUNE JN.,16:15:00,LJN,LUCKNOW JN.,17:10:00,False,55.0,0.92,True,Valid (Same Day),1478.0,Short,Duration
12104,LJN,LUCKNOW JN.,06:30:00,PUNE,PUNE JN.,08:05:00,False,95.0,1.58,True,Valid (Same Day),1478.0,Medium,Duration
12105,CSMT,CST-MUMBAI,19:05:00,G,GONDIA JN.,11:15:00,True,970.0,16.17,True,Valid (Midnight Rollover +1 Day),971.0,Long,Duration
12106,G,GONDIA JN.,14:50:00,CSMT,CST-MUMBAI,07:00:00,True,970.0,16.17,True,Valid (Midnight Rollover +1 Day),972.0,Long,Duration
12107,LTT,LOKMANYA TIL,16:25:00,LJN,LUCKNOW JN.,15:10:00,True,1365.0,22.75,True,Valid (Midnight Rollover +1 Day),1408.0,Long,Duration
12108,LJN,LUCKNOW JN.,22:45:00,LTT,LOKMANYA TIL,23:00:00,False,15.0,0.25,True,Valid (Same Day),1408.0,Short,Duration
12109,CSMT,CST-MUMBAI,18:15:00,MMR,MANMAD JN.,22:50:00,False,275.0,4.58,True,Valid (Same Day),260.0,Long,Duration
12110,MMR,MANMAD JN.,06:02:00,CSMT,CST-MUMBAI,10:45:00,False,283.0,4.72,True,Valid (Same Day),260.0,Long,Duration
12111,CSMT,CST-MUMBAI,19:55:00,AMI,AMRAVATI,08:05:00,True,730.0,12.17,True,Valid (Midnight Rollover +1 Day),676.0,Long,Duration
12112,AMI,AMRAVATI,19:05:00,CSMT,CST-MUMBAI,06:25:00,True,680.0,11.33,True,Valid (Midnight Rollover +1 Day),676.0,Long,Duration
12113,PUNE,PUNE JN.,17:40:00,NGP,NAGPUR JN.(C,09:25:00,True,945.0,15.75,True,Valid (Midnight Rollover +1 Day),895.0,Long,Duration
12114,NGP,NAGPUR JN.(C,18:35:00,PUNE,PUNE JN.,09:45:00,True,910.0,15.17,True,Valid (Midnight Rollover +1 Day),895.0,Long,Duration
12115,CSMT,CST-MUMBAI,22:45:00,SUR,SOLAPUR,06:50:00,True,485.0,8.08,True,Valid (Midnight Rollover +1 Day),456.0,Long,Duration
12116,SUR,SOLAPUR,22:45:00,CSMT,CST-MUMBAI,06:50:00,True,485.0,8.08,True,Valid (Midnight Rollover +1 Day),457.0,Long,Duration
12117,LTT,LOKMANYA TIL,15:00:00,MMR,MANMAD JN.,19:25:00,False,265.0,4.42,True,Valid (Same Day),244.0,Long,Duration
12118,MMR,MANMAD JN.,08:35:00,LTT,LOKMANYA TIL,13:00:00,False,265.0,4.42,True,Valid (Same Day),244.0,Long,Duration
12119,AMI,AMRAVATI,05:30:00,AJNI,AJNI,08:15:00,False,165.0,2.75,True,Valid (Same Day),180.0,Medium,Duration
12120,AJNI,AJNI,18:30:00,AMI,AMRAVATI,21:40:00,False,190.0,3.17,True,Valid (Same Day),180.0,Medium,Duration
12121,JBP,JABALPUR,19:10:00,NZM,HAZRAT NIZAM,09:05:00,True,835.0,13.92,True,Valid (Midnight Rollover +1 Day),883.0,Long,Duration
12122,NZM,HAZRAT NIZAM,17:25:00,JBP,JABALPUR,07:45:00,True,860.0,14.33,True,Valid (Midnight Rollover +1 Day),886.0,Long,Duration
12123,CSMT,CST-MUMBAI,17:10:00,PUNE,PUNE JN.,20:25:00,False,195.0,3.25,True,Valid (Same Day),191.0,Medium,Duration
12124,PUNE,PUNE JN.,07:15:00,CSMT,CST-MUMBAI,10:25:00,False,190.0,3.17,True,Valid (Same Day),191.0,Medium,Duration
12125,CSMT,CST-MUMBAI,16:25:00,PUNE,PUNE JN.,19:50:00,False,205.0,3.42,True,Valid (Same Day),190.0,Medium,Duration
12126,PUNE,PUNE JN.,07:50:00,CSMT,CST-MUMBAI,11:15:00,False,205.0,3.42,True,Valid (Same Day),190.0,Medium,Duration
12127,CSMT,CST-MUMBAI,06:40:00,PUNE,PUNE JN.,09:57:00,False,197.0,3.28,True,Valid (Same Day),191.0,Medium,Duration
12128,PUNE,PUNE JN.,17:55:00,CSMT,CST-MUMBAI,21:05:00,False,190.0,3.17,True,Valid (Same Day),191.0,Medium,Duration
12129,PUNE,PUNE JN.,18:25:00,HWH,HOWRAH JN.,04:10:00,True,585.0,9.75,True,Valid (Midnight Rollover +1 Day),2026.0,Long,Duration
12130,HWH,HOWRAH JN.,21:50:00,PUNE,PUNE JN.,06:50:00,True,540.0,9.0,True,Valid (Midnight Rollover +1 Day),2033.0,Long,Duration
12131,DR,DADAR,21:45:00,SNSI,SAI NAGAR SH,03:45:00,True,360.0,6.0,True,Valid (Midnight Rollover +1 Day),330.0,Long,Duration
12132,SNSI,SAI NAGAR SH,22:25:00,DR,DADAR,04:30:00,True,365.0,6.08,True,Valid (Midnight Rollover +1 Day),330.0,Long,Duration
12133,CSMT,CST-MUMBAI,22:02:00,MAJN,MANGALORE JN,12:40:00,True,878.0,14.63,True,Valid (Midnight Rollover +1 Day),903.0,Long,Duration
12134,MAJN,MANGALORE JN,13:55:00,CSMT,CST-MUMBAI,04:25:00,True,870.0,14.5,True,Valid (Midnight Rollover +1 Day),909.0,Long,Duration
12135,PUNE,PUNE JN.,17:40:00,NGP,NAGPUR JN.(C,09:25:00,True,945.0,15.75,True,Valid (Midnight Rollover +1 Day),895.0,Long,Duration
12136,NGP,NAGPUR JN.(C,18:35:00,PUNE,PUNE JN.,09:45:00,True,910.0,15.17,True,Valid (Midnight Rollover +1 Day),895.0,Long,Duration
12137,CSMT,CST-MUMBAI,19:35:00,FZR,FIROZPUR CAN,05:50:00,True,615.0,10.25,True,Valid (Midnight Rollover +1 Day),1910.0,Long,Duration
12138,FZR,FIROZPUR CAN,21:40:00,CSMT,CST-MUMBAI,07:35:00,True,595.0,9.92,True,Valid (Midnight Rollover +1 Day),1913.0,Long,Duration
12139,CSMT,CST-MUMBAI,15:00:00,NGP,NAGPUR JN.(C,06:10:00,True,910.0,15.17,True,Valid (Midnight Rollover +1 Day),841.0,Long,Duration
12140,NGP,NAGPUR JN.(C,21:00:00,CSMT,CST-MUMBAI,12:00:00,True,900.0,15.0,True,Valid (Midnight Rollover +1 Day),841.0,Long,Duration
12141,LTT,LOKMANYA TIL,23:35:00,PPTA,PATLIPUTRA,04:00:00,True,265.0,4.42,True,Valid (Midnight Rollover +1 Day),1693.0,Long,Duration
12142,PPTA,PATLIPUTRA,11:05:00,LTT,LOKMANYA TIL,15:15:00,False,250.0,4.17,True,Valid (Same Day),1692.0,Long,Duration
12143,LTT,LOKMANYA TIL,16:40:00,SLN,SULTANPUR JN,20:00:00,False,200.0,3.33,True,Valid (Same Day),1540.0,Medium,Duration
12144,SLN,SULTANPUR JN,23:55:00,LTT,LOKMANYA TIL,04:10:00,True,255.0,4.25,True,Valid (Midnight Rollover +1 Day),1541.0,Long,Duration
12145,LTT,LOKMANYA TIL,20:35:00,PURI,PURI,07:30:00,True,655.0,10.92,True,Valid (Midnight Rollover +1 Day),1888.0,Long,Duration
12146,PURI,PURI,21:25:00,LTT,LOKMANYA TIL,07:30:00,True,605.0,10.08,True,Valid (Midnight Rollover +1 Day),1895.0,Long,Duration
12147,KOP,CHHATRAPATI,09:05:00,NZM,HAZRAT NIZAM,17:10:00,False,485.0,8.08,True,Valid (Same Day),1897.0,Long,Duration
12148,NZM,HAZRAT NIZAM,05:50:00,KOP,CHHATRAPATI,16:20:00,False,630.0,10.5,True,Valid (Same Day),1900.0,Long,Duration
12149,PUNE,PUNE JN.,20:55:00,DNR,DANAPUR,03:30:00,True,395.0,6.58,True,Valid (Midnight Rollover +1 Day),1757.0,Long,Duration
12150,DNR,DANAPUR,22:55:00,PUNE,PUNE JN.,05:30:00,True,395.0,6.58,True,Valid (Midnight Rollover +1 Day),1756.0,Long,Duration
12151,LTT,LOKMANYA TIL,20:35:00,HWH,HOWRAH JN.,08:25:00,True,710.0,11.83,True,Valid (Midnight Rollover +1 Day),2089.0,Long,Duration
12152,HWH,HOWRAH JN.,21:15:00,LTT,LOKMANYA TIL,07:30:00,True,615.0,10.25,True,Valid (Midnight Rollover +1 Day),2095.0,Long,Duration
12153,LTT,LOKMANYA TIL,16:25:00,HBJ,HABIBGANJ,05:20:00,True,775.0,12.92,True,Valid (Midnight Rollover +1 Day),820.0,Long,Duration
12154,HBJ,HABIBGANJ,18:20:00,LTT,LOKMANYA TIL,07:30:00,True,790.0,13.17,True,Valid (Midnight Rollover +1 Day),820.0,Long,Duration
12155,HBJ,HABIBGANJ,21:05:00,NZM,HAZRAT NIZAM,08:00:00,True,655.0,10.92,True,Valid (Midnight Rollover +1 Day),681.0,Long,Duration
12156,NZM,HAZRAT NIZAM,20:55:00,HBJ,HABIBGANJ,07:05:00,True,610.0,10.17,True,Valid (Midnight Rollover +1 Day),683.0,Long,Duration
12157,PUNE,PUNE JN.,18:00:00,SUR,SOLAPUR,22:00:00,False,240.0,4.0,True,Valid (Same Day),265.0,Medium,Duration
12158,SUR,SOLAPUR,06:30:00,PUNE,PUNE JN.,10:30:00,False,240.0,4.0,True,Valid (Same Day),265.0,Medium,Duration
12159,AMI,AMRAVATI,17:45:00,JBP,JABALPUR,06:55:00,True,790.0,13.17,True,Valid (Midnight Rollover +1 Day),725.0,Long,Duration
12160,JBP,JABALPUR,20:50:00,AMI,AMRAVATI,09:50:00,True,780.0,13.0,True,Valid (Midnight Rollover +1 Day),725.0,Long,Duration
12161,LTT,LOKMANYA TIL,16:25:00,AGC,AGRA CANTT,13:00:00,True,1235.0,20.58,True,Valid (Midnight Rollover +1 Day),1320.0,Long,Duration
12162,AGC,AGRA CANTT,23:35:00,LTT,LOKMANYA TIL,23:00:00,True,1405.0,23.42,True,Valid (Midnight Rollover +1 Day),1320.0,Long,Duration
12163,DR,DADAR,20:30:00,MS,CHENNAI EGMO,19:45:00,True,1395.0,23.25,True,Valid (Midnight Rollover +1 Day),1278.0,Long,Duration
12164,MS,CHENNAI EGMO,06:50:00,DR,DADAR,06:00:00,True,1390.0,23.17,True,Valid (Midnight Rollover +1 Day),1281.0,Long,Duration
12165,LTT,LOKMANYA TIL,05:23:00,BSB,VARANASI JN.,07:05:00,False,102.0,1.7,True,Valid (Same Day),1488.0,Medium,Duration
12166,BSB,VARANASI JN.,20:20:00,LTT,LOKMANYA TIL,21:30:00,False,70.0,1.17,True,Valid (Same Day),1487.0,Short,Duration
12167,LTT,LOKMANYA TIL,00:35:00,BSB,VARANASI JN.,03:45:00,False,190.0,3.17,True,Valid (Same Day),1500.0,Medium,Duration
12168,BSB,VARANASI JN.,10:25:00,LTT,LOKMANYA TIL,12:25:00,False,120.0,2.0,True,Valid (Same Day),1500.0,Medium,Duration
12169,PUNE,PUNE JN.,09:30:00,SUR,SOLAPUR,13:30:00,False,240.0,4.0,True,Valid (Same Day),265.0,Medium,Duration
12170,SUR,SOLAPUR,14:00:00,PUNE,PUNE JN.,18:05:00,False,245.0,4.08,True,Valid (Same Day),265.0,Long,Duration
12171,LTT,LOKMANYA TIL,07:55:00,HW,HARIDWAR JN,13:15:00,False,320.0,5.33,True,Valid (Same Day),1756.0,Long,Duration
12172,HW,HARIDWAR JN,18:45:00,LTT,LOKMANYA TIL,23:45:00,False,300.0,5.0,True,Valid (Same Day),1759.0,Long,Duration
12173,LTT,LOKMANYA TIL,16:25:00,PBH,PARTAPGARH J,19:05:00,False,160.0,2.67,True,Valid (Same Day),1581.0,Medium,Duration
12174,PBH,PARTAPGARH J,01:50:00,LTT,LOKMANYA TIL,06:00:00,False,250.0,4.17,True,Valid (Same Day),1581.0,Long,Duration
12175,HWH,HOWRAH JN.,17:45:00,GWL,GWALIOR JN,17:15:00,True,1410.0,23.5,True,Valid (Midnight Rollover +1 Day),1291.0,Long,Duration
12176,GWL,GWALIOR JN,07:15:00,HWH,HOWRAH JN.,06:45:00,True,1410.0,23.5,True,Valid (Midnight Rollover +1 Day),1292.0,Long,Duration
12177,HWH,HOWRAH JN.,17:45:00,MTJ,MATHURA JN.,20:20:00,False,155.0,2.58,True,Valid (Same Day),1451.0,Medium,Duration
12178,MTJ,MATHURA JN.,04:25:00,HWH,HOWRAH JN.,06:45:00,False,140.0,2.33,True,Valid (Same Day),1453.0,Medium,Duration
12179,LJN,LUCKNOW JN.,15:55:00,AGC,AGRA CANTT,21:55:00,False,360.0,6.0,True,Valid (Same Day),323.0,Long,Duration
12180,AGC,AGRA CANTT,05:50:00,LJN,LUCKNOW JN.,11:45:00,False,355.0,5.92,True,Valid (Same Day),323.0,Long,Duration
12181,JBP,JABALPUR,20:25:00,AII,AJMER JN.,14:20:00,True,1075.0,17.92,True,Valid (Midnight Rollover +1 Day),1024.0,Long,Duration
12182,AII,AJMER JN.,15:30:00,JBP,JABALPUR,08:45:00,True,1035.0,17.25,True,Valid (Midnight Rollover +1 Day),1024.0,Long,Duration
12183,BPL,BHOPAL,19:20:00,PBH,PARTAPGARH J,09:00:00,True,820.0,13.67,True,Valid (Midnight Rollover +1 Day),754.0,Long,Duration
12184,PBH,PARTAPGARH J,19:10:00,BPL,BHOPAL,08:50:00,True,820.0,13.67,True,Valid (Midnight Rollover +1 Day),754.0,Long,Duration
12185,HBJ,HABIBGANJ,22:00:00,REWA,REWA,08:00:00,True,600.0,10.0,True,Valid (Midnight Rollover +1 Day),555.0,Long,Duration
12186,REWA,REWA,20:05:00,HBJ,HABIBGANJ,06:05:00,True,600.0,10.0,True,Valid (Midnight Rollover +1 Day),557.0,Long,Duration
12187,JBP,JABALPUR,19:30:00,CSMT,CST-MUMBAI,12:15:00,True,1005.0,16.75,True,Valid (Midnight Rollover +1 Day),996.0,Long,Duration
12188,CSMT,CST-MUMBAI,13:30:00,JBP,JABALPUR,06:00:00,True,990.0,16.5,True,Valid (Midnight Rollover +1 Day),996.0,Long,Duration
12189,JBP,JABALPUR,18:10:00,NZM,HAZRAT NIZAM,11:40:00,True,1050.0,17.5,True,Valid (Midnight Rollover +1 Day),937.0,Long,Duration
12190,NZM,HAZRAT NIZAM,16:05:00,JBP,JABALPUR,09:35:00,True,1050.0,17.5,True,Valid (Midnight Rollover +1 Day),938.0,Long,Duration
12191,NDLS,NEW DELHI,14:05:00,JBP,JABALPUR,07:15:00,True,1030.0,17.17,True,Valid (Midnight Rollover +1 Day),1021.0,Long,Duration
12192,JBP,JABALPUR,17:30:00,NDLS,NEW DELHI,11:50:00,True,1100.0,18.33,True,Valid (Midnight Rollover +1 Day),1019.0,Long,Duration
12193,YPR,YESVANTPUR J,15:50:00,JBP,JABALPUR,22:15:00,False,385.0,6.42,True,Valid (Same Day),1747.0,Long,Duration
12194,JBP,JABALPUR,06:45:00,YPR,YESVANTPUR J,13:30:00,False,405.0,6.75,True,Valid (Same Day),1734.0,Long,Duration
12195,AF,AGRA  FORT,05:05:00,AII,AJMER JN.,11:50:00,False,405.0,6.75,True,Valid (Same Day),375.0,Long,Duration
12196,AII,AJMER JN.,15:00:00,AF,AGRA  FORT,21:40:00,False,400.0,6.67,True,Valid (Same Day),375.0,Long,Duration
12197,BPL,BHOPAL,15:30:00,GWL,GWALIOR JN,00:15:00,True,525.0,8.75,True,Valid (Midnight Rollover +1 Day),484.0,Long,Duration
12198,GWL,GWALIOR JN,06:20:00,BPL,BHOPAL,15:00:00,False,520.0,8.67,True,Valid (Same Day),484.0,Long,Duration
12201,LTT,LOKMANYA TIL,16:55:00,KCVL,KOCHUVELI,20:25:00,False,210.0,3.5,True,Valid (Same Day),1513.0,Medium,Duration
12202,KCVL,KOCHUVELI,08:45:00,LTT,LOKMANYA TIL,11:45:00,False,180.0,3.0,True,Valid (Same Day),1517.0,Medium,Duration
