Category,Train_No,Stop_Count,Start_Station_Code,Start_Station_Name,End_Station_Code,End_Station_Name
MINIMUM_STOPS,98380,2,BEPR,BELAPUR C.B.,CSMT,CST-MUMBAI
MINIMUM_STOPS,98381,2,CSMT,CST-MUMBAI,BEPR,BELAPUR C.B.
MINIMUM_STOPS,98382,2,BEPR,BELAPUR C.B.,CSMT,CST-MUMBAI
MINIMUM_STOPS,98384,2,BEPR,BELAPUR C.B.,VDLR,MUMBAI VADAL
MINIMUM_STOPS,98386,2,BEPR,BELAPUR C.B.,CSMT,CST-MUMBAI
MINIMUM_STOPS,98388,2,BEPR,BELAPUR C.B.,CSMT,CST-MUMBAI
MINIMUM_STOPS,98390,2,BEPR,BELAPUR C.B.,CSMT,CST-MUMBAI
MINIMUM_STOPS,98392,2,BEPR,BELAPUR C.B.,CSMT,CST-MUMBAI
MINIMUM_STOPS,98394,2,BEPR,BELAPUR C.B.,CSMT,CST-MUMBAI
MINIMUM_STOPS,98500,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98501,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98502,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98503,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98504,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98505,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98506,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98507,2,VDLR,MUMBAI VADAL,VSH,VASHI
MINIMUM_STOPS,98508,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98509,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98510,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98511,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98512,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98513,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98514,2,VSH,VASHI,VDLR,MUMBAI VADAL
MINIMUM_STOPS,98515,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98516,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98517,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98518,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98519,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98520,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98521,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98522,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98523,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98524,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98525,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98526,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98527,2,VDLR,MUMBAI VADAL,VSH,VASHI
MINIMUM_STOPS,98528,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98529,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98530,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98531,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98532,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98533,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98535,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98537,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98538,2,VSH,VASHI,VDLR,MUMBAI VADAL
MINIMUM_STOPS,98539,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98540,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98541,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98543,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98544,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98545,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98546,2,VSH,VASHI,VDLR,MUMBAI VADAL
MINIMUM_STOPS,98547,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98548,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98549,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98550,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98551,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98552,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98553,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98554,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98555,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98556,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98557,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98558,2,VSH,VASHI,VDLR,MUMBAI VADAL
MINIMUM_STOPS,98559,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98560,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98561,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98562,2,VSH,VASHI,VDLR,MUMBAI VADAL
MINIMUM_STOPS,98563,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98564,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98565,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98566,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98567,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98568,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98569,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98570,2,VSH,VASHI,VDLR,MUMBAI VADAL
MINIMUM_STOPS,98571,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98572,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98573,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98574,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98575,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98576,2,VSH,VASHI,CSMT,CST-MUMBAI
MINIMUM_STOPS,98577,2,CSMT,CST-MUMBAI,VSH,VASHI
MINIMUM_STOPS,98578,2,VSH,VASHI,VDLR,MUMBAI VADAL
MINIMUM_STOPS,98580,2,VSH,VASHI,VDLR,MUMBAI VADAL
MINIMUM_STOPS,98600,2,MNKD,MANKHURD,CSMT,CST-MUMBAI
MINIMUM_STOPS,98601,2,CSMT,CST-MUMBAI,MNKD,MANKHURD
MINIMUM_STOPS,98602,2,MNKD,MANKHURD,CSMT,CST-MUMBAI
MINIMUM_STOPS,98603,2,CSMT,CST-MUMBAI,MNKD,MANKHURD
MINIMUM_STOPS,98604,2,CMBR,CHEMBUR,CSMT,CST-MUMBAI
MINIMUM_STOPS,98605,2,CSMT,CST-MUMBAI,CMBR,CHEMBUR
MINIMUM_STOPS,98700,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98701,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98702,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98703,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98704,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98705,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98706,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98707,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98708,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98709,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98710,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98711,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98712,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98713,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98714,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98715,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98716,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98717,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98718,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98719,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98720,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98721,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98722,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98723,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98724,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98725,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98726,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98727,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98728,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98729,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98730,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98731,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98732,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98733,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98734,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98735,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98736,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98737,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98738,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98739,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98740,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98741,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98742,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98743,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98744,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98745,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98746,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98747,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98748,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98749,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98750,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98751,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98752,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98753,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98754,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98755,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98756,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98757,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98758,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98759,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98760,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98761,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98762,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98763,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98764,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98765,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98766,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98767,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98768,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98769,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98770,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98771,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98772,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98773,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98774,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98775,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98776,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98777,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98778,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98779,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98780,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98781,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98782,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98783,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98784,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98785,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98800,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98801,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98802,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98803,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98804,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98805,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98806,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98807,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98808,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98809,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98810,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98811,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98812,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98813,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98814,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98815,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98816,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98817,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98818,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98819,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98820,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98821,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98822,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98823,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98824,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98825,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98826,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98827,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98828,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98829,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98830,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98831,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98832,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98833,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98834,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98835,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98836,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98837,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98838,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98839,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98840,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98841,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98842,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98843,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98844,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98845,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98846,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98847,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98848,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98849,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98850,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98851,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98852,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98853,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98854,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98855,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98856,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98857,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98858,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98859,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98860,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98861,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98862,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98863,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98864,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98865,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98866,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98867,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98868,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98869,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98870,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98871,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98872,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98873,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98874,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98875,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98876,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98877,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98878,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98879,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98880,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98881,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98882,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98883,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98884,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98885,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98886,2,RVJ,RAVLI JN,CSMT,CST-MUMBAI
MINIMUM_STOPS,98887,2,CSMT,CST-MUMBAI,RVJ,RAVLI JN
MINIMUM_STOPS,98900,2,RVJ,RAVLI JN,PNVL,PANVEL
MINIMUM_STOPS,98901,2,PNVL,PANVEL,VDLR,MUMBAI VADAL
MINIMUM_STOPS,98902,2,RVJ,RAVLI JN,PNVL,PANVEL
MINIMUM_STOPS,98903,2,PNVL,PANVEL,VDLR,MUMBAI VADAL
MINIMUM_STOPS,98904,2,RVJ,RAVLI JN,PNVL,PANVEL
MINIMUM_STOPS,98905,2,PNVL,PANVEL,VDLR,MUMBAI VADAL
MINIMUM_STOPS,98906,2,RVJ,RAVLI JN,PNVL,PANVEL
MINIMUM_STOPS,98907,2,PNVL,PANVEL,VDLR,MUMBAI VADAL
MINIMUM_STOPS,98908,2,RVJ,RAVLI JN,PNVL,PANVEL
MINIMUM_STOPS,98909,2,PNVL,PANVEL,VDLR,MUMBAI VADAL
MINIMUM_STOPS,98910,2,RVJ,RAVLI JN,PNVL,PANVEL
MINIMUM_STOPS,98911,2,PNVL,PANVEL,VDLR,MUMBAI VADAL
MINIMUM_STOPS,98912,2,RVJ,RAVLI JN,PNVL,PANVEL
MINIMUM_STOPS,98914,2,RVJ,RAVLI JN,PNVL,PANVEL
MINIMUM_STOPS,98915,2,PNVL,PANVEL,RVJ,RAVLI JN
MINIMUM_STOPS,98916,2,RVJ,RAVLI JN,PNVL,PANVEL
MINIMUM_STOPS,99000,2,PNVL,PANVEL,TNA,THANE
MINIMUM_STOPS,99001,2,TNA,THANE,PNVL,PANVEL
MINIMUM_STOPS,99002,2,PNVL,PANVEL,TNA,THANE
MINIMUM_STOPS,99003,2,TNA,THANE,PNVL,PANVEL
MINIMUM_STOPS,99004,2,PNVL,PANVEL,TNA,THANE
MINIMUM_STOPS,99005,2,TNA,THANE,PNVL,PANVEL
MINIMUM_STOPS,99006,2,PNVL,PANVEL,TNA,THANE
MINIMUM_STOPS,99007,2,TNA,THANE,PNVL,PANVEL
MINIMUM_STOPS,99008,2,PNVL,PANVEL,TNA,THANE
MINIMUM_STOPS,99009,2,TNA,THANE,PNVL,PANVEL
MINIMUM_STOPS,99010,2,PNVL,PANVEL,TNA,THANE
MINIMUM_STOPS,99011,2,TNA,THANE,PNVL,PANVEL
MINIMUM_STOPS,99012,2,PNVL,PANVEL,TNA,THANE
MINIMUM_STOPS,99013,2,TNA,THANE,PNVL,PANVEL
MINIMUM_STOPS,99014,2,PNVL,PANVEL,TNA,THANE
MINIMUM_STOPS,99015,2,TNA,THANE,PNVL,PANVEL
MINIMUM_STOPS,99016,2,PNVL,PANVEL,TNA,THANE
MINIMUM_STOPS,99017,2,TNA,THANE,PNVL,PANVEL
MINIMUM_STOPS,99018,2,PNVL,PANVEL,TNA,THANE
MINIMUM_STOPS,99019,2,TNA,THANE,PNVL,PANVEL
MINIMUM_STOPS,99020,2,PNVL,PANVEL,TNA,THANE
MINIMUM_STOPS,99021,2,TNA,THANE,PNVL,PANVEL
MINIMUM_STOPS,99022,2,PNVL,PANVEL,TNA,THANE
MINIMUM_STOPS,99023,2,TNA,THANE,PNVL,PANVEL
MINIMUM_STOPS,99024,2,PNVL,PANVEL,TNA,THANE
MINIMUM_STOPS,99025,2,TNA,THANE,PNVL,PANVEL
MINIMUM_STOPS,99026,2,PNVL,PANVEL,TNA,THANE
MINIMUM_STOPS,99027,2,TNA,THANE,PNVL,PANVEL
MINIMUM_STOPS,99028,2,PNVL,PANVEL,TNA,THANE
MINIMUM_STOPS,99029,2,TNA,THANE,PNVL,PANVEL
MINIMUM_STOPS,99030,2,PNVL,PANVEL,TNA,THANE
MINIMUM_STOPS,99031,2,TNA,THANE,PNVL,PANVEL
MINIMUM_STOPS,99032,2,PNVL,PANVEL,TNA,THANE
MINIMUM_STOPS,99033,2,TNA,THANE,PNVL,PANVEL
MINIMUM_STOPS,99034,2,PNVL,PANVEL,TNA,THANE
MINIMUM_STOPS,99035,2,TNA,THANE,PNVL,PANVEL
MINIMUM_STOPS,99036,2,PNVL,PANVEL,TNA,THANE
MINIMUM_STOPS,99037,2,TNA,THANE,PNVL,PANVEL
MINIMUM_STOPS,99038,2,PNVL,PANVEL,TNA,THANE
MINIMUM_STOPS,99039,2,TNA,THANE,PNVL,PANVEL
MINIMUM_STOPS,99040,2,PNVL,PANVEL,TNA,THANE
MINIMUM_STOPS,99041,2,TNA,THANE,PNVL,PANVEL
MINIMUM_STOPS,99042,2,PNVL,PANVEL,TNA,THANE
